Stanley Ta'ufo'ou,DL,21,6,27,1.0,6,0,0,0,0,0,0
Quadric Bullard,DB,17,10,27,0.0,0,3,0,0,0,0,1
Ceyair Wright,DB,20,7,27,0.0,0,2,1,14,14,0,0
Aamaris Brown,DB,19,8,27,0.0,0,5,2,0,0,0,0
Zakee Wheatley,S,21,6,27,0.0,0,1,2,34,34,0,1
Anthony Booker Jr.,DL,16,11,27,2.0,23,1,0,0,0,0,2
Cam Smith,CB,16,6,22,0.0,0,1,0,0,0,0,0
Christopher Herrera,DE,10,17,27,1.5,7,0,0,0,0,0,0
Peyton Hampton,LB,11,16,27,0.0,0,2,0,0,0,0,0
Chance Main,DE,17,10,27,0.5,3,1,0,0,0,0,0
Eli Blakey,CB,13,14,27,0.0,0,6,1,5,5,0,0
Darryl Peterson,LB,16,11,27,2.0,17,0,0,0,0,0,0
Devin Kirkwood,DB,16,11,27,0.0,0,4,0,0,0,0,0
Darrell Jackson Jr.,DL,11,16,27,3.0,8,1,0,0,0,0,0
Shaquan Loyal,DB,14,13,27,0.0,0,2,1,43,43,1,0
Rishad Hence,S,19,8,27,0.0,0,2,0,0,0,0,0
Will Johnson,DB,25,2,27,0.0,0,3,3,29,29,0,0
Damonic Williams,DL,12,15,27,1.5,8,0,0,0,0,0,1
Devlin Kirklin,DB,21,6,27,1.0,2,1,0,0,0,0,0
DeVere Levelston,DT,18,9,27,2.0,23,0,0,0,0,0,0
Alec Marenco,LB,13,14,27,0.0,0,0,0,0,0,0,0
Junior Tafuna,DT,15,12,27,1.0,1,1,1,0,0,0,0
Jake Saltonstall,DL,11,16,27,1.0,5,0,0,0,0,0,0
Johnathan Youngblood,LB,11,16,27,0.0,0,0,0,0,0,0,1
William Whitlow Jr.,DL,14,13,27,3.0,17,0,0,0,0,0,0
Simote Pepa,DT,13,14,27,4.0,23,2,0,0,0,0,0
Ahmaad Moses,S,21,6,27,1.0,2,1,0,0,0,0,0
VJ Payne,S,18,9,27,1.0,4,0,0,0,0,0,0
Mason Graham,DL,14,13,27,2.5,20,1,0,0,0,0,0
Daijahn Anthony,CB,19,8,27,0.0,0,4,2,0,0,0,0
Gereme Spraggins,LB,20,7,27,0.0,0,0,0,0,0,0,0
Jamari Bellamy,DB,18,9,27,0.0,0,1,1,8,8,0,0
Keyshaun Elliott,LB,16,11,27,0.0,0,0,0,0,0,0,0
Ryan Johnson,DL,6,0,6,2.0,17,3,0,0,0,0,0
Tyler Williams,DL,14,12,26,3.5,17,1,0,0,0,0,0
Ja'Kerrius Wyatt,DT,11,15,26,0.5,1,0,0,0,0,0,0
Nick Figueroa,DL,19,7,26,5.5,32,0,0,0,0,0,0
Keelan Crosby,DB,15,11,26,0.0,0,0,0,0,0,0,0
Rashad Ajayi,CB,21,5,26,0.0,0,3,0,0,0,0,0
Tyler Potts,DB,9,17,26,1.0,7,5,0,0,0,0,1
Dante Stills,DT,13,13,26,4.5,36,1,0,0,0,0,2
Bryce Dugan,DE,14,12,26,1.0,9,0,1,0,0,0,1
Dexter Lawson Jr.,DB,19,7,26,0.0,0,5,3,1,1,0,0
Ja'Mion Franklin,DT,8,18,26,3.0,21,5,0,0,0,0,0
Ekow Boye-Doe,CB,22,4,26,0.0,0,4,0,0,0,0,1
Shawn Dourseau,DB,18,8,26,0.0,0,2,0,0,0,0,0
Jonah Kahahawai-Welch,DL,17,9,26,2.0,9,1,0,0,0,0,0
Davon Strickland,DL,11,15,26,1.0,7,0,0,0,0,0,0
Nathan Pickering,DT,12,14,26,2.0,6,1,0,0,0,0,0
Josh Ahern,LB,9,17,26,1.0,3,0,0,0,0,0,0
Jared Bartlett,LB,15,11,26,2.5,25,0,0,0,0,0,0
C.J. Bazile,DE,9,17,26,1.5,5,1,0,0,0,0,0
Aeneas DiCosmo,DB,13,13,26,1.5,7,1,0,0,0,0,0
Keonte Glinton,NT,19,7,26,0.0,0,4,0,0,0,0,0
D'Quan Douse,DL,10,16,26,3.5,19,0,0,0,0,0,2
JoJo Forest,DB,18,8,26,0.0,0,2,0,0,0,0,0
Herbert Gums,DT,8,18,26,1.5,13,1,0,0,0,0,0
Tre'Vez Johnson,DB,21,5,26,0.0,0,2,1,0,0,0,0
Keyshawn Swanson,S,17,9,26,0.0,0,2,0,0,0,0,2
Dominic Tatum,DB,20,6,26,1.0,3,0,0,0,0,0,0
JJ Pegues,DT,15,11,26,3.0,19,2,0,0,0,0,0
Sonny Hazard,DL,5,21,26,4.0,21,0,0,0,0,0,0
Dezmond Tell,DL,10,16,26,2.0,6,0,0,0,0,0,0
Isaiah Young,DB,19,7,26,0.0,0,0,2,0,0,0,0
Grant Trueman,DL,12,14,26,3.0,23,3,1,12,12,0,0
Malachi Ruffin,CB,15,11,26,0.0,0,4,2,43,43,1,0
Jalen Jackson,LB,11,12,23,1.5,17,0,0,0,0,0,0
Cameron Jones,DB,17,9,26,0.0,0,1,1,0,0,0,0
Tyrin Taylor,DB,20,6,26,0.0,0,2,1,0,0,0,0
Marcus Bradley,DL,10,16,26,2.5,12,1,0,0,0,0,0
Jalen Emery,DB,22,4,26,0.0,0,7,0,0,0,0,0
Rodney Mathews,DT,11,15,26,1.5,7,0,0,0,0,0,1
Josh Hastings,S,17,9,26,0.0,0,3,0,0,0,0,0
Davis Mallinger,WR,17,9,26,2.0,13,0,0,0,0,0,0
CJ West,DL,13,13,26,1.0,10,0,0,0,0,0,0
Jonah Elliss,DE,15,11,26,3.0,19,0,0,0,0,0,2
Ethan Hassler,DL,12,14,26,3.0,31,2,0,0,0,0,0
Jordan Davis,DE,12,14,26,0.0,0,0,0,0,0,0,1
Mosiah Nasili-Kite,DL,18,8,26,1.0,11,0,0,0,0,0,0
DJ Warnell Jr.,S,18,8,26,0.0,0,1,0,0,0,0,0
Joshua Tarango,DL,8,18,26,0.5,3,0,0,0,0,0,0
Bo Richter,LB,7,19,26,0.0,0,0,0,0,0,0,0
Deonte Stanley,CB,20,6,26,0.0,0,1,1,35,35,0,0
Kobe Singleton,CB,21,5,26,0.0,0,6,2,0,0,0,0
Davondre Robinson,DB,16,9,25,0.0,0,0,0,0,0,0,0
Caleb Sampson,DT,14,11,25,2.5,17,2,0,0,0,0,0
Robert Beal Jr.,DE,16,9,25,3.0,19,0,0,0,0,0,1
Brandon Pili,DL,13,12,25,1.0,2,1,0,0,0,0,0
Elijah Clark,CB,20,5,25,0.0,0,5,0,0,0,0,0
Terry Hampton,DL,7,18,25,2.0,10,1,0,0,0,0,0
Taron Vincent,DT,8,17,25,0.5,3,0,0,0,0,0,0
Jack Powers,LB,11,14,25,1.0,11,1,0,0,0,0,0
Bo Calvert,LB,13,12,25,2.0,9,1,0,0,0,0,1
Brandon Bishop,DB,12,13,25,0.0,0,2,1,2,2,0,0
Jordon Earle,DL,6,19,25,0.0,0,1,0,0,0,0,0
Davion Williams,DB,16,9,25,0.0,0,5,0,0,0,0,0
Tyrique Stevenson,CB,18,7,25,0.0,0,7,2,0,0,0,0
Cam Hart,CB,17,8,25,0.0,0,4,0,0,0,0,0
Ny'Quee Hawkins,DB,12,13,25,0.0,0,0,0,0,0,0,0
Jabari Moore,DB,13,12,25,0.0,0,4,1,0,0,0,0
Desmond Evans,DL,12,13,25,0.0,0,0,0,0,0,0,0
Korie Black,CB,18,7,25,0.0,0,4,0,0,0,0,1
Omar Darame,DE,9,16,25,2.0,23,1,0,0,0,0,2
Latrell Jean,DL,11,14,25,2.5,9,1,0,0,0,0,0
Samy Johnson,CB,17,8,25,0.0,0,2,1,69,69,0,1
Asyrus Simon,DL,10,15,25,0.5,6,3,0,0,0,0,0
Maurice Wilmer,LB,14,11,25,0.0,0,0,0,0,0,0,0
Kitan Crawford,DB,17,8,25,0.0,0,1,0,0,0,0,0
Jahari Rogers,CB,19,6,25,0.0,0,3,2,20,20,0,0
Desmond Watson,DL,8,17,25,0.0,0,0,0,0,0,0,1
Garnett Hollis Jr.,DB,16,9,25,0.0,0,3,1,0,0,0,2
Lance Keneley,LB,9,16,25,1.0,5,0,0,0,0,0,0
Ben Bell,DE,11,14,25,2.0,19,0,0,0,0,0,1
Miles Williams,S,13,6,19,0.0,0,2,0,0,0,0,1
Jordan Dunbar,CB,21,4,25,0.0,0,8,0,0,0,0,0
Manny Stokes Jr.,CB,15,10,25,0.0,0,1,0,0,0,0,0
Khari Johnson,DB,10,15,25,0.0,0,1,0,0,0,0,0
Soane Toia,DL,16,9,25,2.0,10,0,0,0,0,0,0
Dierre Kelly,DL,11,14,25,1.5,11,0,0,0,0,0,0
Caleb Ransaw,CB,15,10,25,0.0,0,3,0,0,0,0,0
Corey Platt Jr.,LB,21,4,25,1.0,7,0,1,-1,-1,0,0
Jadarius Green-McKnight,DB,11,14,25,0.0,0,1,0,0,0,0,0
Tyrone Taleni,DL,11,14,25,5.0,57,0,0,0,0,0,1
Jacoby Mathews,DB,15,10,25,0.0,0,3,0,0,0,0,0
Zemaiah Vaughn,CB,19,6,25,0.0,0,9,0,0,0,0,1
Demetrius Hardamon,LB,12,13,25,6.0,36,0,0,0,0,0,1
Tylo Phillips,DL,15,10,25,0.0,0,0,0,0,0,0,1
Muhammed Jammeh,S,8,17,25,0.0,0,1,1,4,4,0,0
Cameron Smith,DB,12,5,17,0.0,0,1,0,0,0,0,0
Jimmori Robinson,LB,11,14,25,0.0,0,1,0,0,0,0,0
Michael Taaffe,DB,13,12,25,0.0,0,1,0,0,0,0,0
Marc Stampley II,DB,20,5,25,0.0,0,4,1,0,0,0,0
Hezekiah Masses,DB,13,12,25,0.0,0,4,0,0,0,0,0
Tavian Coleman,DT,12,13,25,1.0,1,0,0,0,0,0,0
Jordan Swann,CB,15,9,24,2.0,4,2,2,-7,-7,0,1
Xach Gill,DL,9,15,24,0.0,0,0,0,0,0,0,0
Kordell Rodgers,CB,16,8,24,0.0,0,1,4,73,63,1,0
Aapri Washington,CB,15,9,24,0.0,0,0,0,0,0,0,0
Timarcus Davis,DB,14,10,24,0.0,0,2,2,0,0,0,0
Jordan Kelley,DL,8,16,24,3.0,26,0,0,0,0,0,1
Calvin Avery,DT,12,12,24,0.0,0,1,0,0,0,0,1
Tanner McCalister,CB,20,4,24,0.0,0,1,3,41,30,0,0
Eriq Gilyard,LB,18,6,24,0.0,0,1,1,11,11,0,0
Realus George Jr.,DL,14,10,24,1.0,5,0,0,0,0,0,0
Jerquavion Mahone,DL,13,11,24,1.5,6,0,0,0,0,0,0
Henry Chibueze,DL,10,14,24,2.0,13,0,0,0,0,0,0
Que Reid,S,12,12,24,0.0,0,2,1,14,14,0,0
Marquis Williams,DB,20,4,24,0.0,0,1,2,22,22,2,1
Habakkuk Baldonado,DE,9,15,24,2.0,9,3,0,0,0,0,0
Tuasivi Nomura,LB,11,13,24,0.0,0,1,0,0,0,0,0
Keivie Rose,DL,18,6,24,2.0,11,0,0,0,0,0,2
Adrian Woliver,LB,9,15,24,4.5,27,1,0,0,0,0,1
Clark Phillips III,CB,16,8,24,1.0,8,6,6,142,80,2,0
Derek Wingo,LB,8,16,24,2.0,22,0,0,0,0,0,0
Keaton Ellis,S,15,9,24,0.0,0,6,0,0,0,0,0
Ruben Hyppolite II,LB,9,15,24,0.0,0,1,0,0,0,0,0
Rylie Mills,DL,8,16,24,3.5,27,0,0,0,0,0,0
Joe Moore,DL,10,14,24,2.0,9,0,0,0,0,0,0
Cam Jeffery,LB,14,10,24,0.0,0,1,0,0,0,0,0
Najee Story,DL,11,13,24,0.0,0,0,0,0,0,0,0
Jack Sawyer,DE,10,14,24,4.5,20,1,0,0,0,0,0
Leonard Taylor III,DL,11,13,24,3.0,20,0,1,4,4,0,0
Gavin Holmes,DB,17,7,24,0.0,0,9,0,0,0,0,1
Jay Jones,S,13,11,24,0.0,0,0,0,0,0,0,0
Jaydon Hill,CB,16,8,24,0.5,1,2,2,54,54,1,0
Immanuel Hickman,DE,12,12,24,1.0,5,0,0,0,0,0,0
Ty Robinson,DL,14,10,24,2.0,14,1,0,0,0,0,0
Byron Murphy II,DL,10,14,24,1.0,7,0,0,0,0,0,0
Patrick Day,S,14,10,24,1.0,8,2,0,0,0,0,1
Nathaniel Smith,DL,8,16,24,0.0,0,1,0,0,0,0,0
Jamykal Neal,DL,11,13,24,1.0,11,1,0,0,0,0,0
Justus Boone,DE,11,13,24,1.0,7,0,0,0,0,0,0
Lyrik Rawls,S,16,8,24,1.0,4,1,0,0,0,0,1
Kevin Knowles II,DB,16,8,24,0.0,0,2,1,0,0,0,0
Evan Anderson,DL,10,14,24,1.0,6,0,0,0,0,0,0
Bryce Santana,DE,8,16,24,3.0,16,1,0,0,0,0,1
Kyonte Hamilton,DL,8,16,24,1.0,10,0,0,0,0,0,0
Kolbe Cage,LB,12,12,24,0.0,0,2,0,0,0,0,0
Zyrus Fiaseu,LB,9,15,24,0.5,3,0,0,0,0,0,0
Angel King,DB,14,10,24,0.5,3,3,0,0,0,0,0
Michal Antoine Jr.,DB,14,10,24,1.0,7,4,0,0,0,0,0
Ty Wise,LB,11,13,24,2.0,4,1,0,0,0,0,1
TyQaze Leggs,DL,7,17,24,3.0,11,0,0,0,0,0,0
Juawan Treadwell,S,22,2,24,1.0,2,4,0,0,0,0,1
Jaden Keller,LB,13,11,24,1.0,9,0,0,0,0,0,1
Dakota Cochran,LB,18,6,24,1.0,6,4,0,0,0,0,0
Saivon Taylor-Davis,DL,18,6,24,7.5,55,2,0,0,0,0,2
Sifa Leota,LB,10,14,24,2.5,11,0,0,0,0,0,1
Marcel Walker,LB,15,9,24,1.0,9,0,0,0,0,0,0
Jer'Marius Lewis,S,11,13,24,0.0,0,1,0,0,0,0,0
Bryan McCoy,LB,15,9,24,0.0,0,0,0,0,0,0,0
Latrell Bullard,DL,7,17,24,0.0,0,1,0,0,0,0,0
Jackie Marshall,DL,16,8,24,0.0,0,3,0,0,0,0,0
Trey Schuman,DE,14,9,23,4.0,14,1,0,0,0,0,0
Isaiah Norman,S,11,12,23,0.0,0,0,0,0,0,0,0
Jalen Redmond,DT,10,13,23,4.0,38,4,0,0,0,0,0
Ja'Quon Griffin,DL,7,16,23,5.5,40,0,0,0,0,0,1
Abi Nwabuoku-Okonji,DL,12,11,23,1.5,8,0,0,0,0,0,0
Jackson Cravens,DT,8,15,23,1.5,13,0,0,0,0,0,0
Jeffery Johnson,DL,9,14,23,0.0,0,0,0,0,0,0,0
Samuela Tuihalamaka,DL,10,13,23,1.0,2,0,0,0,0,0,0
Praise Amaewhule,DE,10,13,23,2.0,18,1,0,0,0,0,0
Noah Taylor,LB,10,13,23,2.0,14,2,0,0,0,0,0
Tavis Malakius,DL,7,16,23,0.0,0,1,0,0,0,0,0
Siaki Ika,DT,10,13,23,0.0,0,2,0,0,0,0,0
Marley Cook,DT,13,10,23,6.5,50,1,0,0,0,0,0
Rodas Johnson,DE,9,14,23,1.0,8,2,0,0,0,0,0
Martavius French,LB,13,10,23,0.0,0,1,0,0,0,0,0
LaMareon James,CB,15,8,23,0.0,0,1,1,0,0,0,0
Ruke Orhorhoro,DT,13,10,23,4.0,19,5,0,0,0,0,0
Sylvain Yondjouen,DL,11,12,23,2.5,10,1,0,0,0,0,0
RJ Delancy III,CB,19,4,23,0.0,0,3,0,0,0,0,1
Sage Ryan,S,14,9,23,0.0,0,1,0,0,0,0,1
Ramon Henderson,S,11,12,23,0.5,4,0,0,0,0,0,0
Landon Jackson,DL,9,14,23,3.0,29,1,0,0,0,0,1
Melvin Swindle II,DL,8,15,23,0.5,1,0,0,0,0,0,1
Everitt Rogers,DL,6,17,23,0.0,0,0,0,0,0,0,0
Justin Mckithen,CB,17,6,23,0.0,0,1,2,63,63,1,1
Wardalis Ducksworth,DL,11,12,23,2.0,9,0,0,0,0,0,0
Tramel Walthour,DL,13,10,23,1.0,2,0,0,0,0,0,0
Johnny Dixon,CB,17,6,23,3.0,20,8,2,10,10,0,1
Mike Morris,DE,16,7,23,7.0,47,3,0,0,0,0,1
Cole DeMarzo,LB,9,14,23,0.0,0,0,0,0,0,0,0
Sai'vion Jones,DE,11,12,23,4.5,21,1,0,0,0,0,1
DaShawn Jones,DB,19,4,23,0.0,0,5,0,0,0,0,0
Keli Lawson,LB,11,12,23,1.0,8,1,1,7,7,1,0
Ashton Gillotte,DL,12,11,23,7.0,53,1,0,0,0,0,1
Shemar Stewart,DL,11,12,23,1.5,6,0,0,0,0,0,0
Amari Wansley,S,14,9,23,0.0,0,0,0,0,0,0,0
Keenan Stewart,DT,4,19,23,0.5,3,0,0,0,0,0,0
Cole Nelson,DL,7,16,23,2.0,12,1,0,0,0,0,0
Junior Aho,DE,13,10,23,2.0,11,0,0,0,0,0,1
Terry Thomas,LB,10,13,23,0.0,0,0,1,3,3,0,0
Elijah Morris,DL,8,15,23,2.5,22,3,0,0,0,0,0
Tyler Baron,DL,13,10,23,2.5,19,0,0,0,0,0,1
Paris Shand,DT,12,11,23,2.5,15,0,0,0,0,0,1
Jalen Burton,CB,17,6,23,0.0,0,3,1,29,29,1,0
LJ McCloud,DL,7,16,23,1.5,10,1,0,0,0,0,0
Owen Ostroski,DL,10,13,23,2.5,21,0,0,0,0,0,1
Chris McClellan,DL,7,16,23,1.5,4,0,0,0,0,0,0
Maguire Neal,DB,15,8,23,0.0,0,0,0,0,0,0,0
Femi Oladejo,LB,15,8,23,0.0,0,1,1,26,26,0,0
Jaren Kanak,LB,7,16,23,0.0,0,0,0,0,0,0,1
Allen Henry,DL,3,20,23,0.5,1,0,0,0,0,0,0
Carl Glass Jr.,LB,11,12,23,0.0,0,0,0,0,0,0,0
Leonard Warner III,DE,11,11,22,2.5,13,0,0,0,0,0,1
Ibrahim Kante,DE,10,12,22,3.0,30,3,0,0,0,0,0
M.J. Webb,DL,10,12,22,0.0,0,0,0,0,0,0,0
Terrell Cooper,DL,8,14,22,0.5,1,1,0,0,0,0,1
Brandon Benson,DB,11,11,22,0.0,0,1,1,18,18,0,1
Lorenzo Fauatea,DL,11,11,22,2.5,16,1,0,0,0,0,1
Stephon Wynn Jr.,DT,7,15,22,0.0,0,1,0,0,0,0,0
James Head Jr.,DL,8,14,22,0.0,0,0,0,0,0,0,0
Nick Tarburton,DE,11,11,22,2.0,6,2,0,0,0,0,1
Calvin Hart Jr.,LB,13,9,22,0.5,3,0,0,0,0,0,0
Kendell Jackson,LB,14,8,22,0.0,0,0,0,0,0,0,0
Isaiah Lee,DL,11,11,22,0.0,0,0,0,0,0,0,0
Armani Chatman,DB,18,4,22,0.0,0,5,1,31,31,0,0
D'Shawn Jamison,CB,19,3,22,1.0,1,7,2,69,69,1,0
Travez Moore,DL,6,16,22,0.5,5,0,0,0,0,0,0
Paul Akere,DE,6,16,22,4.0,23,0,0,0,0,0,0
Elijah Alston,DL,4,18,22,0.0,0,2,0,0,0,0,0
Anthonie Cooper,DL,11,11,22,2.5,13,0,0,0,0,0,0
Lance Dixon,LB,12,10,22,0.0,0,1,0,0,0,0,0
Nic Jones,CB,15,7,22,0.0,0,12,2,12,12,0,0
Steve Linton,LB,12,10,22,4.0,39,0,0,0,0,0,1
J.P. Purvis,LB,10,12,22,1.5,11,0,0,0,0,0,0
Jayden Simon,DL,12,10,22,0.0,0,0,0,0,0,0,1
Dontrez Brown,DL,9,13,22,1.0,8,0,0,0,0,0,0
Choe Bryant-Strother,LB,12,10,22,0.0,0,0,0,0,0,0,1
Cletus Mathurin,DL,5,17,22,0.0,0,0,0,0,0,0,0
Josh Sanguinetti,DB,12,10,22,0.0,0,1,1,0,0,0,0
Mason Chambers,S,13,9,22,0.0,0,0,0,0,0,0,0
Kyle King,DL,7,15,22,2.5,11,3,0,0,0,0,0
Octavious Oxendine,DL,8,14,22,0.0,0,0,0,0,0,0,0
Makius Scott,DL,5,17,22,1.5,8,0,0,0,0,0,0
Leon Lowery,LB,14,8,22,1.5,7,1,0,0,0,0,0
Latrell McCutchin,DB,17,5,22,1.0,5,0,0,0,0,0,1
Seth Robertson,DB,11,11,22,0.0,0,3,0,0,0,0,0
Jalen Tate,S,19,3,22,0.0,0,1,0,0,0,0,0
Nate Clifton,DE,4,18,22,1.0,3,1,0,0,0,0,0
Kyron Mims,DL,7,15,22,0.0,0,1,0,0,0,0,0
Khordae Sydnor,LB,17,5,22,4.5,40,0,0,0,0,0,0
Jarred Kerr,DB,15,7,22,1.0,12,2,0,0,0,0,0
Andrew Awe,LB,16,6,22,0.0,0,0,0,0,0,0,0
Dre Butler,DL,12,10,22,1.5,3,1,0,0,0,0,1
Darius Shipp,DT,12,10,22,0.0,0,0,0,0,0,0,0
Justin Harrington,DB,11,11,22,0.0,0,2,1,22,22,0,0
James Thompson Jr.,DE,10,12,22,2.0,18,0,0,0,0,0,0
Javon Batten,DB,15,7,22,0.0,0,3,0,0,0,0,1
Jamier Wright-Collins,LB,6,16,22,0.0,0,0,0,0,0,0,0
Toriano Pride Jr.,CB,17,5,22,1.0,9,4,1,4,4,0,0
Jayden Thiergood,DE,15,7,22,1.5,5,1,0,0,0,0,0
Marcus Williams,S,12,10,22,0.0,0,1,0,0,0,0,0
Cashius Howell,LB,6,16,22,2.0,15,1,0,0,0,0,0
Keith Cooper Jr.,DL,10,12,22,3.5,28,2,0,0,0,0,0
Jaxson Moi,DL,8,14,22,0.5,0,2,0,0,0,0,0
Nic Caraway,DE,15,7,22,2.0,14,0,0,0,0,0,1
Malcolm Hartzog,DB,12,10,22,0.0,0,2,3,23,23,0,0
Darrius Bratton,CB,10,11,21,0.0,0,0,0,0,0,0,0
LaTrell Bumphus,DE,11,10,21,0.0,0,1,0,0,0,0,1
Isaiah Lewis,S,18,3,21,0.0,0,0,1,0,0,0,0
Damion Barber,DL,6,15,21,2.0,17,2,1,34,34,1,0
Nolan Johnson,DB,16,5,21,1.0,6,3,0,0,0,0,0
Kalon Gervin,CB,17,4,21,0.0,0,4,0,0,0,0,0
Antonio Grier,LB,12,9,21,0.0,0,0,0,0,0,0,0
A.J. Hampton Jr.,DB,18,3,21,0.0,0,0,0,0,0,0,0
Josh Proctor,S,14,7,21,1.0,1,2,0,0,0,0,0
Rome Weber,DB,11,10,21,0.0,0,4,0,0,0,0,0
Blake Carroll,LB,15,6,21,1.5,11,0,0,0,0,0,0
Antonio Showers,DE,6,15,21,3.5,16,0,0,0,0,0,1
Trajan Jeffcoat,DL,15,6,21,1.0,5,0,0,0,0,0,0
Dennis Briggs Jr.,DL,5,16,21,3.0,6,1,0,0,0,0,0
KD Hill,DT,5,16,21,1.0,14,2,0,0,0,0,0
JH Tevis,DL,5,16,21,0.0,0,1,0,0,0,0,0
David Green,DL,11,10,21,3.5,19,1,0,0,0,0,1
Jalen Hooks,CB,14,7,21,0.0,0,2,1,0,0,0,0
Tyric LeBeauf,CB,18,3,21,0.0,0,3,0,0,0,0,0
Jack Blanco,S,6,15,21,0.0,0,0,0,0,0,0,0
Darius Alexander,DT,8,13,21,1.5,11,3,0,0,0,0,0
Kaulana Makaula,DB,13,8,21,0.0,0,1,0,0,0,0,1
Kristian Varner,DL,9,12,21,0.0,0,0,0,0,0,0,0
Keyon Ware-Hudson,DT,11,10,21,0.5,0,2,0,0,0,0,0
Bryson Whitehead,DB,19,2,21,0.0,0,2,1,0,0,0,0
Chris Braswell,LB,8,13,21,3.0,13,0,0,0,0,0,1
Derek Boykins,LB,11,10,21,0.0,0,0,0,0,0,0,0
Izeya Floyd,DL,7,14,21,0.0,0,1,0,0,0,0,1
Alex Huntley,DT,12,9,21,1.0,12,2,0,0,0,0,0
Kaden Johnson,LB,15,6,21,0.0,0,0,0,0,0,0,0
Lanell Carr Jr.,LB,8,13,21,1.0,9,1,0,0,0,0,0
Caelen Carson,DB,17,4,21,0.0,0,7,0,0,0,0,0
Keith Brown,LB,12,9,21,1.0,9,0,0,0,0,0,0
Tyleik Williams,DT,10,11,21,1.0,2,2,0,0,0,0,0
Hunter Wohler,S,13,8,21,0.0,0,0,1,9,9,0,0
Sean Fresch,CB,18,3,21,0.0,0,5,1,0,0,0,0
Chazz Wallace,DL,9,12,21,0.5,2,0,0,0,0,0,0
DJ Douglas,DB,18,3,21,0.0,0,1,1,0,0,0,0
Hayden Hatcher,DE,9,12,21,0.5,2,1,0,0,0,0,0
Izaiah Reed,DL,12,9,21,3.5,18,0,0,0,0,0,0
Tariq Speights,LB,6,15,21,0.0,0,1,0,0,0,0,0
Jordan Hansen,S,7,14,21,0.0,0,1,0,0,0,0,0
Jordan Lawson,DL,5,16,21,0.5,1,0,0,0,0,0,0
Davian Mayo,LB,8,13,21,0.0,0,0,0,0,0,0,0
Brandon Brown,DL,11,10,21,1.5,2,0,0,0,0,0,1
Tylon Dunlap,DE,9,12,21,1.0,1,1,0,0,0,0,0
CJ Thompson,S,15,6,21,0.0,0,1,1,0,0,0,0
Dominic Quewon,DL,15,6,21,10.0,58,1,1,0,0,0,1
Terrion Thompson,DT,9,12,21,2.0,13,0,0,0,0,0,0
Ezra Evaimalo,DL,12,9,21,1.0,3,0,0,0,0,0,0
Khalib Johns,LB,14,7,21,4.0,16,2,0,0,0,0,0
Treylin Payne,LB,10,11,21,0.0,0,0,0,0,0,0,0
Desmond Purnell,LB,9,12,21,0.0,0,2,0,0,0,0,0
Jaylen Blackwell,LB,12,9,21,2.5,13,0,0,0,0,0,0
Dion Washington,DE,14,7,21,2.0,5,0,0,0,0,0,1
Kris Trinidad,DE,8,13,21,3.5,20,0,0,0,0,0,0
J.J. Dervil,RB,10,11,21,0.0,0,2,0,0,0,0,0
Alex Afari Jr.,DB,12,9,21,1.0,5,0,0,0,0,0,0
Jeremiah Wilson,DB,17,4,21,0.0,0,1,0,0,0,0,0
Amari Jackson,CB,13,8,21,0.0,0,3,0,0,0,0,0
Zion Young,DL,8,13,21,1.0,7,0,0,0,0,0,0
Malachi McLean,S,13,8,21,0.0,0,1,0,0,0,0,1
Jason Williams,DL,12,9,21,2.5,17,0,0,0,0,0,0
BJ Sculark,DB,14,7,21,0.0,0,3,0,0,0,0,0
Jeremiah Johnson,S,12,9,21,0.0,0,1,0,0,0,0,0
Jaylon Bass,DT,5,16,21,0.5,6,3,0,0,0,0,0
Todd Bradley-Glenn,LB,11,9,20,0.0,0,0,0,0,0,0,0
Linwood Crump,DB,15,5,20,0.0,0,4,0,0,0,0,0
Jordon Riley,DT,7,13,20,0.5,2,1,0,0,0,0,0
Alden Tofa,DL,8,12,20,2.0,21,0,0,0,0,0,0
Damel Hickman,DB,14,6,20,0.0,0,2,0,0,0,0,0
Andrew Chatfield Jr.,LB,10,10,20,1.0,10,0,0,0,0,0,1
Mike Jones Jr.,LB,8,12,20,0.0,0,0,0,0,0,0,0
Durell Nchami,LB,13,7,20,3.0,28,0,0,0,0,0,1
Khris Banks,DL,9,11,20,0.0,0,1,0,0,0,0,0
Eddie Wilson,DL,9,11,20,0.0,0,1,0,0,0,0,0
Brendon Harris,DB,13,7,20,0.0,0,0,1,36,36,1,0
Robert Daniel Jr.,S,9,11,20,0.0,0,0,1,0,0,0,0
John Mincey,DL,6,14,20,0.0,0,0,0,0,0,0,1
Gemon Green,CB,14,6,20,0.0,0,4,0,0,0,0,0
Chris Collins,DL,8,12,20,0.0,0,0,0,0,0,0,0
Charles Coleman III,DL,11,9,20,1.5,7,0,0,0,0,0,0
Jonah Laulu,DL,6,14,20,1.5,12,1,1,26,26,0,0
Blake Thompson,DT,6,14,20,0.0,0,1,0,0,0,0,0
Jacob Slade,DT,7,13,20,0.5,4,0,0,0,0,0,0
LaVonta Bentley,LB,12,8,20,1.0,5,0,0,0,0,0,0
Coco Azema,DB,16,4,20,1.0,10,0,0,0,0,0,0
De'Braylon Carroll,DL,10,10,20,1.0,1,0,0,0,0,0,0
Jakeen Harris,S,16,4,20,0.0,0,2,2,24,24,0,0
